company_id;udalennost_sklada_postavshchika_ot_zakazchika;nalichie_sobstvennogo_avtoparka_logisticheskikh_setei_i_podryadchikov;nalichie_i_dostatochnost_proizvodstvennykh_ofisnykh_i_skladskikh_ploshchadei;opyt_raboty_predpriyatiya_po_izgotovleniyu_analogichnoy_produktsii;uroven_tseny_zayavki;finansovaya_zavisimost;stabilnost_denezhnykh_potokov
9498;298;1;1;49;3300000;0.2;0.31
9499;838;1;0;44;3400000;0.25;0.54
9500;199;0;1;28;1200000;0.12;0.1
9501;928;1;0;7;6400000;0.44;0.59
9503;424;1;0;42;9800000;0.98;0.25
9507;577;0;0;12;3400000;0.82;0.14
9508;478;0;0;46;800000;0.85;0.31
9509;775;0;0;44;4400000;0.48;0.88
9510;703;1;0;20;800000;0.94;0.42
9511;208;1;0;12;0;0.79;0.04
9513;271;0;0;8;2500000;0.6;0.85
9515;910;0;0;42;4400000;0.52;0.35
9516;505;0;0;12;8700000;0.98;0.52
9517;379;0;1;42;2600000;0.86;0.28
9518;271;0;0;18;3900000;0.17;0.88
9520;442;1;1;24;600000;0.99;0.35
9523;838;1;0;12;1200000;0;0.39
9525;217;0;0;15;1100000;0.67;0.05
9526;244;1;1;14;7000000;0.2;0.08
9527;208;0;0;6;7100000;0.93;0.09
9528;694;1;0;47;7700000;0.73;0.82
9530;622;1;1;46;7800000;0.51;0.18
9531;901;1;1;44;8100000;0.31;0.57
9534;100;1;0;38;4200000;0.81;0.12
9535;460;1;0;49;6900000;0.22;0.85
9536;226;1;1;8;1800000;0.71;0.09
9538;910;1;1;19;7800000;0.26;0.44
9540;946;0;0;38;1000000;0.22;0.91
9541;937;0;0;3;1600000;0.16;0.86
9543;964;0;1;48;6800000;0.55;0.14
9544;469;1;0;21;1500000;0.57;0.24
9545;478;1;1;49;7700000;0.47;0.08
9547;361;1;1;8;7300000;0.19;0.23
9548;676;0;1;28;200000;0.38;0.84
9551;991;0;0;2;4400000;0.16;0.36
9553;415;0;0;8;0;0.6;0.01
9554;964;1;0;4;5700000;0.4;0.69
9555;217;0;1;25;5800000;0.64;0.62
9557;469;0;0;46;9800000;0.72;0.07
9559;649;1;0;5;7200000;0.18;0.37
9560;406;0;1;28;2200000;0.75;0.94
9562;910;1;1;8;9200000;0.25;0.48
9563;343;0;0;32;6700000;0.27;0.24
9564;325;0;0;33;5100000;0.79;0.41
9569;127;0;0;24;8400000;0.94;0.64
9570;865;0;1;34;2100000;0.79;0.74
9571;289;0;1;0;3100000;0.13;0.78
9572;181;1;0;44;100000;0.82;0.32
9573;316;0;1;14;7500000;0;0.57
9576;397;1;1;38;1600000;0.24;0.45
9578;163;1;0;31;2400000;0.56;0.23
9579;982;1;1;26;3700000;0.58;0.41
9580;397;0;1;6;9200000;0.64;0.94
9583;514;1;1;33;7000000;0.21;0.07
9584;676;0;0;18;4700000;0.07;0.29
9585;370;1;0;29;2700000;0.06;0.91
9586;388;0;1;48;6500000;0;0.21
9588;712;1;0;12;9300000;0.36;0.48
9589;667;0;1;29;1600000;0.79;0.93
9590;361;0;0;46;4500000;0.87;0.6
9592;667;0;1;14;2900000;0.94;0.82
9593;226;1;0;21;4300000;0.4;0.05
9594;973;1;0;50;4600000;0.73;0.77
9595;487;1;0;23;2000000;0.64;0.56
9596;946;1;1;48;4700000;0.99;0.97
9598;613;1;1;24;8600000;0.83;0.65
9599;658;1;1;38;1300000;0.32;0.04
9600;559;1;1;22;8500000;0;0.61
9601;847;0;0;16;1700000;0.55;0.68
9602;829;0;1;25;8000000;0.47;0.38
9603;361;0;0;43;100000;0.95;0.57
9604;496;1;0;16;6800000;0.68;0.09
9605;469;1;1;30;5200000;0.85;0.36
9606;775;0;0;28;6800000;0.67;0.84
9607;523;1;1;34;5000000;0.32;0.73
9610;478;1;0;5;3600000;0.96;0.99
9611;460;0;1;32;2500000;0.76;0.56
9612;307;0;1;26;900000;0.76;0.83
9613;694;0;1;36;5100000;0.57;0.77
9614;271;0;0;16;5400000;0.35;0.11
9615;100;0;0;16;800000;0.96;0.14
9616;694;1;0;12;3900000;0.12;0.37
9617;667;1;1;17;8300000;0.25;0.64
9618;847;1;0;23;1200000;0.01;0.43
9619;244;1;1;46;3400000;0.61;0.07
9620;478;0;0;21;8800000;0.03;0.09
9623;577;0;0;22;8000000;0.67;0.37
9624;964;0;0;8;800000;0.46;0.91
9626;172;1;0;22;300000;0.25;0.34
9627;514;0;0;44;1500000;0.55;0.32
9628;352;0;0;46;8700000;0.89;0.78
9629;694;0;1;29;8000000;0.26;0.98
9630;145;1;1;42;6400000;0.45;0.97
9632;109;1;0;48;9600000;0.3;0.13
9634;613;0;1;3;2500000;0.89;0.18
9635;334;1;1;46;3100000;0.08;0.31
9636;748;0;0;44;600000;0.11;0.3
9640;505;1;0;34;1900000;0.03;0.52
9643;280;0;0;14;5300000;0.54;0.66
9644;613;0;1;4;4200000;0.5;0.92
9646;559;1;0;25;3200000;0.66;0.17
9647;901;0;0;32;300000;0.94;0.92
9649;712;0;1;42;5600000;0.89;0.91
9651;550;0;1;13;7100000;0.84;0.06
9652;874;1;0;12;9800000;0.7;0.38
9653;901;0;1;42;6800000;0.46;0.04
9654;442;0;0;23;3100000;0.4;0.48
9656;379;0;1;26;3800000;0.98;0.64
9657;937;0;1;10;1800000;0.68;0.53
9660;370;0;0;34;8000000;0.49;0.67
9661;379;0;1;4;5000000;0.98;0.18
9662;433;1;0;18;6400000;0.78;0.59
9663;415;0;0;10;400000;0.55;0.58
9664;298;1;0;48;1200000;0.62;0.16
9665;325;0;0;16;6300000;0.89;0.48
9667;568;1;0;32;2300000;0.1;0.96
9668;172;0;1;14;6900000;0.57;0.84
9669;640;1;1;12;8000000;0.3;0.28
9670;757;1;1;12;8000000;0.2;0.48
9671;820;1;1;1;9400000;0.65;0.84
9672;604;1;0;48;500000;0.7;0.89
9673;469;0;0;32;6800000;0.47;0.51
9674;370;0;1;34;1100000;0.17;0.17
9675;199;1;1;30;9600000;0.49;0.98
9676;442;1;0;26;6900000;0.92;0.34
9677;856;1;0;31;4500000;0.25;0.47
9678;694;0;0;12;4500000;0.26;0.03
9679;487;1;0;24;800000;0.37;0.17
9680;883;0;0;24;5400000;0.58;0.76
9681;631;0;0;13;500000;0.92;0.11
9682;361;0;1;38;7100000;0.28;0.32
9683;991;1;1;24;500000;0.04;0.64
9685;892;1;0;26;4700000;0.89;0.91
9686;622;1;0;5;2400000;0.29;0.39
9687;379;0;0;10;6400000;0.35;0.98
9688;217;0;1;48;8200000;0.77;0.5
9690;856;0;1;40;8000000;0.53;0.85
9691;280;0;1;14;300000;0.33;0.23
9692;460;0;1;46;2600000;0.09;0.66
9694;154;1;1;1;4900000;0.59;0.36
9696;640;1;0;11;6400000;0.58;0.66
9698;343;1;1;19;2900000;0.95;0.76
9699;775;0;0;10;8800000;0.88;0.41
9700;856;1;1;41;5900000;0.68;0.59
9701;253;1;1;36;2900000;0.2;0.77
9702;667;0;1;13;4200000;0.03;0.49
9703;676;0;0;44;5600000;0.43;0.74
9704;694;0;0;6;6000000;0.25;0.53
9705;478;1;1;45;2300000;0.36;0.59
9706;154;1;0;28;700000;0.43;0.37
9707;568;1;0;28;300000;0.33;0.5
9708;1000;1;0;38;1900000;0.06;0.39
9710;388;1;0;4;9700000;0.56;0.26
9711;559;0;0;8;700000;0.29;0.63
9712;487;0;0;38;8100000;0.18;0.64
9713;361;0;1;17;1700000;0.44;0.06
9717;190;1;0;24;1800000;0.34;0.8
9718;478;1;0;40;3200000;0.25;0.86
9720;172;0;0;22;1100000;0.31;0.23
9721;820;0;0;10;3300000;0.58;0.53
9724;811;0;1;22;100000;0.83;0.02
9725;523;1;0;4;8100000;0.7;0.62
9726;685;1;0;18;6800000;0.53;0.02
9727;568;0;0;42;8700000;0.15;0.41
9729;271;0;0;26;6400000;0.02;0.77
9734;946;1;1;16;2000000;0.86;0.05
9735;964;1;0;16;5900000;0.26;0.25
9736;109;0;0;32;6100000;0.08;0.71
9737;874;0;0;22;7400000;0.74;0.67
9740;820;1;1;2;9600000;0.95;0.11
9741;388;1;1;44;1300000;0.32;1
9742;613;0;0;12;9600000;0.05;0.15
9743;172;1;1;18;7500000;0.97;0.82
9744;622;1;0;43;2500000;0.8;0.31
9747;694;0;0;46;7800000;0.7;0.02
9749;802;0;1;47;4200000;0.99;0.14
9750;388;1;1;21;6000000;0.05;0.7
9754;541;0;0;41;1300000;0.04;0.59
9757;235;1;0;14;2500000;0.53;0.77
9759;217;1;0;32;8100000;0.19;0.21
9760;262;0;1;19;5800000;0.21;0.55
9761;145;1;1;12;4500000;0.29;0.71
9763;856;0;1;33;200000;0.58;0.4
9764;928;1;1;42;9300000;0.43;0.79
9765;892;0;1;0;5800000;0.44;0.59
9767;982;1;0;46;3400000;0.6;0.58
9768;982;0;0;22;3100000;0.84;0.73
9769;325;1;0;46;5100000;0.62;0.87
9772;874;0;0;21;7900000;0.23;0.26
9773;721;1;0;23;8100000;0.91;0.31
9775;793;0;0;2;2100000;0.31;0.71
9776;325;0;0;45;2500000;0.35;0.4
9777;190;0;1;2;1000000;0.31;0.37
9778;847;0;1;0;2400000;0.21;0.31
9779;793;0;0;43;2100000;0.15;0.92
9780;487;1;1;8;5900000;0.35;0.35
9783;757;0;1;20;2800000;0.23;0.3
9784;145;0;0;28;600000;0.91;0.76
9785;613;0;0;16;6200000;0.32;0.91
9786;172;0;0;26;9700000;0.34;0.12
9787;289;1;1;42;7800000;0.82;0.68
9789;163;1;1;26;2400000;0.8;0.49
9790;235;1;1;42;1500000;0.09;0.74
9791;586;0;0;12;7800000;0.95;0.1
9792;874;0;1;39;700000;0.31;0.42
9793;442;1;0;1;9400000;0.49;0.31
9794;730;0;0;24;7000000;0.85;0.5
9795;136;0;1;32;8400000;0.4;0.04
9796;361;0;0;32;4600000;0.46;0.83
9797;379;0;1;22;1300000;0.67;0.51
9798;964;1;0;26;900000;0.53;0.29
9799;478;1;1;14;4600000;0.53;0.72
9800;622;1;1;28;1700000;0.04;0.54
9802;244;1;1;20;200000;0.1;0.21
9803;820;0;1;34;6100000;0.18;0.6
9804;703;1;0;6;8000000;0.01;0.17
9805;199;1;0;18;1300000;0.18;0.71
9806;640;0;1;2;5300000;0.23;0.96
9808;253;0;0;26;3500000;0.99;0.61
9809;622;1;0;44;1800000;0.82;0.28
9811;460;0;0;6;6600000;0.44;0.67
9812;793;1;0;30;9700000;0.5;0.86
9813;964;0;0;50;1200000;0.31;0.09
9814;874;0;1;16;9500000;0.36;0.92
9817;919;1;0;34;1600000;0.89;0.43
9823;874;0;0;32;3600000;0.26;0.12
9824;514;0;1;41;4400000;0.52;0.82
9825;451;1;0;44;5200000;0.61;0.1
9826;685;1;0;2;7700000;0.72;0.38
9827;397;0;0;30;5700000;0.68;0.91
9828;487;1;0;22;8400000;0.67;0.12
9829;649;1;0;39;2500000;0.55;0.28
9830;289;1;0;33;4300000;1;0.72
9831;262;1;0;22;3200000;0.95;0.84
9832;136;1;0;13;8700000;0.93;0.74
9833;874;0;0;28;8600000;0.05;0.88
9834;118;0;0;24;7800000;0.89;0.83
9835;838;1;1;34;7800000;0.05;0.73
9836;604;1;0;30;4800000;0.11;0.14
9838;505;1;0;10;4600000;0.03;0.33
9839;973;1;0;30;6900000;0.7;0.97
9840;613;1;1;30;2600000;0.95;0.78
9841;703;0;0;27;1100000;0.47;0.5
9842;406;1;0;36;2700000;0.07;0.11
9843;217;1;0;18;1300000;0.89;0.37
9845;874;0;0;44;700000;0.96;0.77
9846;235;0;0;30;1700000;0.29;0.84
9847;694;0;1;7;8800000;0.09;0.71
9848;694;1;1;49;5900000;0.09;0.2
9850;649;0;0;38;200000;0.8;0.44
9855;757;0;0;3;3700000;0.65;0.47
9858;901;0;1;2;200000;0.23;0.3
9859;244;0;0;42;7700000;0.83;0.18
9860;928;0;0;44;6200000;0.4;0.35
9861;127;1;1;10;7800000;0.17;0.23
9862;442;1;0;44;500000;0.8;0.76
9863;208;0;0;9;6900000;0.33;0.32
9865;514;1;0;30;5800000;0.96;0.37
9867;388;0;1;6;9300000;0.46;0.17
9868;271;0;1;34;3500000;0.07;0.66
9869;127;1;0;16;9000000;0.4;0.88
9871;397;1;1;17;8300000;0.95;0.06
9872;712;0;1;18;6500000;0.97;0.45
9873;298;0;0;10;8800000;0.95;0.71
9874;163;0;1;6;7500000;0.16;0.56
9875;829;0;1;26;9500000;0.14;0.23
9879;784;1;1;33;5300000;0.28;0.89
9880;766;1;0;24;100000;0.08;0.85
9882;208;0;0;24;5400000;0.44;0.82
9883;811;1;0;18;3400000;0.7;0.37
9885;829;1;0;38;5100000;0.66;0.51
9887;433;1;1;42;9100000;0.68;0.76
9889;181;1;1;8;1100000;0.69;0.13
9891;946;1;0;24;6300000;0.39;0.89
9892;505;1;1;38;7900000;0.36;0.87
9893;838;1;1;12;5600000;0.16;0.48
9894;460;1;0;24;6900000;0.59;0.25
9896;253;1;1;40;6300000;0.81;0.87
9900;514;1;1;30;7800000;0.4;0.58
9901;577;1;0;14;1600000;0.75;0.57
9903;613;0;0;35;6000000;0.27;0.23
9904;217;0;0;27;3400000;0.04;0.04
9907;379;0;0;2;7200000;0.86;0.19
9908;118;1;0;16;9600000;0.92;0.74
9909;343;0;0;19;5000000;0.51;0.15
9910;847;0;1;48;1300000;0.43;0.1
9911;730;0;1;38;3700000;0.9;0.93
9912;109;0;1;24;4900000;0.98;0.78
9913;397;1;0;8;2800000;0.69;0.09
9914;199;1;0;16;8000000;0.84;0.13
9915;262;1;0;44;10000000;0.12;0.29
9916;199;0;0;6;6600000;0.96;0.51
9920;370;0;1;22;5700000;0.72;1
9923;892;0;1;48;2200000;0.34;0.7
9924;865;1;1;42;2200000;0.49;0.62
9926;379;0;1;16;7200000;0.31;0.29
9927;667;1;0;24;8900000;0.94;0.91
9931;514;0;0;29;1300000;0.76;0.77
9933;199;1;0;18;8300000;0.62;0.31
9935;604;1;0;11;7400000;0.14;0.38
9936;685;1;1;30;3500000;0.14;0.35
9937;208;1;1;40;5000000;0.24;0.13
9938;766;0;0;48;6100000;0.33;0.74
9939;712;1;0;14;7600000;0.92;0.16
9940;307;1;1;24;6500000;0.51;0.43
9943;253;1;0;40;5800000;0.88;0.6
9944;613;0;1;22;1000000;0;0.49
9945;388;1;0;30;5100000;0.52;0.18
9946;730;1;0;25;7700000;0.46;0.86
9947;118;1;1;34;3900000;0.98;0.7
9948;856;1;0;39;4700000;0.91;0.96
9949;541;1;1;34;8800000;0.36;0.44
9950;172;0;1;26;3600000;0.3;0.94
9952;298;0;1;10;4300000;0.91;0.75
9953;361;1;0;0;7500000;0.76;0.16
9955;379;1;1;0;3200000;0.14;0.74
9957;784;1;1;10;6100000;0.03;0.32
9958;208;1;1;20;4200000;0.15;0.26
9960;136;1;1;16;1900000;0.65;0.79
9962;622;1;0;34;6900000;0.31;0.34
9963;856;1;1;34;2600000;0.49;0.52
9964;514;1;0;34;900000;0.63;0.04
9965;910;1;0;4;1900000;0.28;0.38
9966;271;0;1;8;4700000;0.62;0.78
9967;370;0;1;22;700000;0.85;0.62
9968;271;1;0;22;8600000;0.96;0.4
9971;487;0;0;46;7100000;0.02;0.89
9972;523;0;1;48;5100000;0.35;0.4
9973;649;0;0;38;3800000;0.51;0.21
9975;973;1;0;45;2100000;0.61;0.1
9976;586;0;0;48;7100000;0.55;0.3
9977;496;1;1;18;8000000;0.19;0.89
9978;847;1;1;20;1100000;0.35;0.82
9979;163;1;0;50;2200000;0.5;0.28
9980;739;0;1;20;9400000;0.52;0.25
9981;559;1;0;22;1600000;0.05;0.96
9982;820;0;1;46;6600000;0.56;0.22
9983;928;0;1;28;1100000;0.67;0.68
9984;406;1;0;38;5600000;0.28;0.15
9985;676;1;0;14;8800000;0.31;0.09
9986;208;0;0;23;3200000;0.51;0.27
9987;649;0;0;13;500000;0.07;0.81
9988;316;1;1;26;3500000;0.83;0.34
9989;379;1;0;2;8500000;0.04;0.11
9991;883;1;0;8;8700000;0.89;0.3
9992;388;1;1;3;9200000;0.23;0.62
9993;208;0;0;8;7300000;0.15;0.37
9995;631;1;0;49;5400000;0.24;0.1
9996;262;0;0;4;1200000;0.77;0.92
9998;991;0;1;30;5800000;0.18;0.21
9999;478;1;1;4;6600000;0.56;0.72
10000;469;1;1;16;6400000;0.09;0.46
10001;847;1;1;38;7200000;0.48;0.55
10002;793;1;1;17;3400000;0.81;0.55
10003;883;1;0;49;2600000;0.85;0.22
10005;856;1;1;7;8800000;0.47;0.42
10006;190;0;0;24;8700000;0.44;0.86
10007;1000;1;1;17;1400000;0.9;0.04
10008;289;1;0;38;1700000;0.64;0.04
10009;145;1;0;20;3700000;0.53;0.71
10010;199;0;0;50;4800000;0.32;0.24
10011;703;1;1;24;400000;0.86;0.81
10012;361;0;1;7;3800000;0.04;0.61
10014;127;1;0;17;9700000;0.84;0.6
10015;595;1;1;3;4300000;0.82;0.29
10016;271;1;1;14;3600000;0.68;0.24
10017;478;0;1;13;1600000;0.05;0.71
10018;622;1;0;48;2000000;0.97;0.63
10019;739;0;0;16;7200000;0.22;0.28
10020;658;1;1;42;500000;0.78;0.44
10022;352;0;1;4;3500000;0.01;0.7
10023;298;1;0;37;2000000;0.52;0.24
10025;604;1;1;6;6200000;0.4;0.65
10026;685;0;0;17;5500000;0.11;0.55
10027;424;1;0;6;1500000;0.99;0.5
10028;829;0;1;15;1600000;0.79;0.18
10029;253;0;1;14;4600000;0.95;0.46
10030;145;1;0;41;2800000;0.96;0.9
10031;433;1;1;2;1500000;0.61;0.11
10032;631;0;0;46;300000;0.67;0.21
10033;514;0;0;20;5200000;0.89;0.22
10034;757;1;0;36;9500000;0.5;0.92
10036;406;0;1;38;5900000;0.46;0.27
10038;370;0;1;9;1600000;0.72;0.47
10040;388;0;0;16;7400000;0.39;0.1
10041;631;1;0;25;9400000;0.38;0.85
10042;766;1;0;30;9400000;0.61;0.55
10044;901;0;0;40;5100000;0.83;0.05
10045;154;0;1;15;4400000;0.07;0.69
10046;928;0;0;38;9000000;0.35;0.41
10047;640;1;0;2;8500000;0.44;0.17
10048;748;0;1;43;4600000;0.37;0.07
10049;163;1;1;10;6500000;0.11;0.47
10050;217;1;0;20;3400000;0.19;0.68
10051;253;0;1;26;1600000;0.13;0.51
10052;379;0;1;46;4800000;0.3;0.3
10053;370;0;1;10;5800000;0.18;0.52
10055;865;0;1;2;6100000;0.16;0.34
10056;343;1;1;18;7500000;0.08;0.87
10057;928;0;0;16;2600000;0.8;0.6
10060;703;0;1;39;3400000;0.07;0.71
10061;415;0;1;8;4700000;0.58;0.18
10062;577;1;0;12;9100000;0.04;0.8
10067;388;0;1;4;2100000;0.48;0.21
10069;775;0;0;13;8400000;0.79;0.79
10070;937;0;0;11;7300000;0.08;0.72
10073;109;1;1;34;3100000;0.69;0.36
10074;253;1;0;32;400000;0.59;0.67
10076;370;1;1;28;2200000;0.46;0.65
10077;631;0;1;0;1500000;0.1;0.78
10078;892;0;1;48;8100000;0.02;0.29
10079;334;1;0;8;3100000;0.85;0.29
10080;775;0;0;33;5300000;0.82;0.85
10082;163;0;1;30;7800000;0.48;0.86
10083;298;0;0;47;7200000;0.07;0.66
10084;478;0;1;24;6700000;0.89;0.01
10086;217;1;1;40;7800000;0.08;0.36
10088;145;0;0;34;8700000;0.61;0.95
10089;451;0;0;33;1000000;0.43;0.61
10090;190;1;1;46;6400000;0.48;0.76
10092;703;0;1;4;300000;0.21;0.93
10093;910;0;1;28;4400000;0.87;0.22
10095;316;1;1;30;4600000;0.22;0.59
10096;217;1;0;12;1700000;0.12;0.69
10097;343;1;0;10;3100000;0.88;0.96
10099;460;0;0;0;7900000;0.34;0.04
10100;127;1;1;7;6900000;0.57;0.96
10101;694;0;1;1;1600000;0.08;0.97
10103;820;1;1;27;9300000;0.08;0.06
10104;757;0;1;4;5600000;0.7;0.63
10106;271;0;0;17;1400000;0.43;0.04
10107;667;0;0;16;4200000;0.14;0.73
10110;586;0;0;15;7900000;0.85;0.06
10111;154;0;0;49;6600000;0.68;0.1
10112;271;0;1;20;5400000;0.67;0.63
10113;361;1;1;22;600000;0.03;0.82
10115;514;1;1;42;8500000;0.03;0.43
10116;604;1;0;48;1200000;0.88;0.35
10118;631;1;0;18;5300000;0.88;0.26
10120;109;0;1;34;3200000;0.22;0.95
10123;433;0;1;39;3400000;0.98;0.05
10124;622;0;1;30;3200000;0.72;0.56
10125;793;0;0;30;4000000;0.34;0.28
10128;190;1;1;16;6800000;0.6;0.77
10129;280;0;0;4;6900000;0.43;0.87
10130;253;0;0;19;7800000;0.05;0.27
10131;451;1;1;38;900000;0.47;0.46
10132;163;1;0;4;8900000;0.78;0.62
10133;127;0;0;20;9000000;0.77;0.04
10134;343;1;1;36;7900000;0.94;0.55
10135;658;1;0;48;8700000;0.08;0.17
10137;910;0;0;44;2300000;0.08;0.63
10139;730;0;1;30;5300000;0.61;0.51
10140;415;1;1;22;7700000;0.56;0.64
10142;199;1;0;29;5000000;0.64;0.69
10143;676;1;1;24;6200000;0.65;0.4
10145;991;1;0;8;5900000;0.07;0.27
10146;631;0;1;16;7700000;0.66;0.57
10147;190;1;0;35;200000;0.83;0.67
10149;496;1;1;39;8200000;0.32;0.5
10150;127;0;1;12;8500000;0.4;0.16
10151;199;0;1;42;1400000;0.09;0.92
10152;505;0;0;24;5100000;0.57;0.08
10153;847;0;1;8;8900000;0.16;0.29
10154;838;1;0;18;7400000;0.71;0.18
10157;109;1;1;24;9700000;0.27;0.16
10158;892;1;0;48;9500000;0.96;0.24
10159;730;0;0;42;4700000;0.83;0.45
10161;199;0;1;39;8400000;0.62;0.68
10163;946;0;0;34;9900000;0.25;0.96
10164;775;1;0;31;7700000;0.6;0.91
10165;604;1;1;35;5900000;0.88;0.19
10166;991;0;0;41;2700000;0.69;0.14
10167;838;0;0;13;3200000;0.28;0.24
10168;172;1;1;20;9300000;0.69;0.2
10169;523;1;0;38;2800000;0.57;0.22
10170;379;0;1;22;1800000;0.78;0.69
10171;613;0;0;17;9900000;0.66;0.35
10173;811;0;0;48;9900000;0.83;0.45
10176;982;0;0;22;6500000;0.09;0.75
10177;991;0;1;38;3300000;0.71;0.6
10181;208;0;1;36;5900000;0.83;0.15
10182;568;0;0;22;1600000;0.69;0.35
10184;703;1;1;26;3200000;0.63;0.53
10185;397;1;1;14;5600000;0.43;1
10187;271;0;1;23;2300000;0.37;0.57
10188;892;1;1;34;9600000;0.11;0.15
10189;145;0;0;34;4600000;0.57;0.37
10190;937;0;0;22;7600000;0.97;0.01
10192;811;1;1;48;5700000;0.9;0.04
10194;964;1;0;36;4800000;0.87;0.57
10195;289;0;1;50;9600000;0.88;0.39
10196;127;0;0;4;4700000;0.91;0.74
10197;811;1;0;29;3900000;0.05;0.58
10201;586;0;1;8;5800000;0.19;0.27
10202;991;1;0;14;9400000;0.85;0.62
10203;973;0;0;34;3700000;0.99;0.13
10204;244;0;0;36;5300000;0.27;0.91
10205;244;1;1;34;2300000;0.75;0.71
10207;145;1;0;36;4100000;0.85;0.42
10208;658;1;0;43;4700000;0.73;0.9
10209;613;1;0;3;4300000;0.7;0.17
10210;1000;1;0;10;8600000;0.5;0.7
10211;289;0;1;38;6600000;0.26;0.02
10212;874;1;0;32;1000000;0.04;0.95
10213;352;0;1;46;600000;0.46;0.45
10214;748;1;0;10;7100000;0.23;0.79
10215;280;0;1;43;3000000;0.19;0.32
10216;442;1;0;12;3400000;0.42;0.22
10218;271;1;0;1;200000;0.75;0.58
10219;487;0;0;27;8600000;0.71;0.08
10222;784;1;1;42;2600000;0.43;0.67
10223;127;0;1;35;7300000;0.38;0.73
10225;460;1;1;33;6200000;0.15;0.83
10226;334;0;0;12;8800000;0.89;0.49
10227;550;1;0;28;8400000;0.19;0.98
10228;775;0;0;8;7500000;0.16;0.24
10229;514;1;0;28;700000;0.88;0.03
10230;397;0;0;12;4100000;0.46;0.53
10232;838;0;0;35;3300000;0.59;0.45
10233;118;0;0;41;2300000;0.88;0.35
10235;496;0;1;11;3100000;0.28;0.88
10236;415;1;0;12;4900000;0.8;0.19
10237;766;0;0;44;5500000;0.68;0.98
10238;658;0;0;28;7000000;0.2;0.65
10240;307;0;0;10;4000000;0.19;0.87
10241;640;1;0;23;4100000;0.78;0.74
10243;739;0;1;6;4700000;0.7;0.14
10244;730;0;1;16;6600000;0.76;0.41
10245;649;0;0;12;2000000;0.06;0.9
10246;172;1;0;19;6400000;0.96;0.5
10248;181;0;1;38;5900000;0.11;0.68
10249;775;0;1;12;2300000;0.25;0.7
10251;433;0;1;26;9000000;0.8;0.26
10252;865;1;1;31;1700000;0.88;0.92
10253;415;0;1;32;1600000;0.87;0.41
10254;622;1;0;2;7900000;0.12;0.51
10255;910;0;1;11;1200000;0.48;0
10257;793;0;0;6;1500000;0.19;0.81
10258;325;1;0;46;9000000;0.9;0.49
10259;802;0;0;29;5600000;0.55;0.03
10262;685;1;1;4;100000;0.88;0.06
10264;694;0;1;12;2700000;0.32;0.1
10265;118;1;0;36;8600000;0.99;0.76
10266;334;0;1;26;4800000;0.19;0.83
10270;919;1;0;15;1200000;0.35;0.71
10271;271;1;1;10;7400000;0.58;0.02
10273;190;0;0;40;2000000;0.83;0.9
10274;784;1;1;28;3200000;0.25;0.26
10275;604;1;1;18;4100000;0.27;0.38
10279;334;0;0;8;2200000;0.59;0.18
10282;505;0;0;42;8500000;0.89;0.07
10283;604;0;0;48;300000;0.36;0.65
10284;703;1;1;24;4300000;0.74;0.04
10285;892;0;0;18;9100000;0.52;0.06
10286;946;0;0;16;4700000;0.99;0.69
10288;118;0;0;36;5900000;0.04;0.33
10289;982;0;1;27;4300000;0.14;0.39
10290;523;1;0;36;2200000;0.83;0.74
10291;811;1;1;18;1800000;0.69;0.38
10292;379;0;0;16;2000000;0.16;0.17
10294;667;0;1;0;2700000;0.8;0.41
10298;667;0;1;0;7500000;0.14;0.9
10300;739;0;0;22;0;0.1;0.36
10301;415;1;1;33;5400000;0.39;0.13
10302;883;0;1;2;1900000;0.64;0.4
10303;469;1;1;18;2500000;0.83;0.61
10304;676;1;1;18;2900000;0.64;0.94
10305;883;0;0;4;300000;0.19;0.64
10309;181;1;1;10;9300000;1;0.83
10311;289;1;0;46;5100000;0.49;0.77
10312;127;1;1;14;5000000;0.84;0.33
10313;316;1;0;42;700000;0.25;0.56
10315;505;0;0;30;1800000;0.94;0.19
10318;532;1;0;8;4800000;0.65;0.52
10319;379;1;1;40;6800000;0.84;0.39
10320;154;0;0;32;9000000;0.06;0.83
10321;604;1;0;40;7800000;0.45;0.38
10323;937;0;0;44;8400000;0.92;0.37
10324;451;1;1;40;3200000;0.44;0.93
10325;451;1;0;42;6500000;0.63;0.2
10327;208;0;0;33;8300000;0.36;0.67
10328;613;0;1;17;8500000;0.5;0.58
10331;325;1;0;38;4400000;0.86;0.96
10332;190;0;0;49;8600000;0.99;0.45
10333;325;1;0;22;3100000;0.7;0.41
10334;856;1;1;48;7900000;0.27;0.41
10335;271;0;0;22;7700000;0.64;0.42
10336;892;0;1;18;5600000;0.27;0.94
10337;388;0;0;0;4000000;0.48;0.87
10338;703;1;0;47;7200000;0.67;0.59
10339;244;0;1;9;9700000;0.97;0.96
10340;361;0;0;1;1900000;0.92;0.11
10341;775;1;0;38;3100000;0.75;0.46
10342;811;0;1;10;5000000;0.53;0.4
10346;118;0;1;24;1700000;0.63;0.45
10351;307;1;0;22;100000;0.89;0.6
10352;334;1;1;12;900000;0.28;0.59
10353;289;1;0;10;400000;0.61;0.58
10354;226;0;0;18;7200000;0.49;0.22
10355;388;1;1;21;8200000;0.62;0.86
10356;748;1;1;33;7300000;0.7;0.02
10357;982;0;1;35;5000000;0.24;0.54
